"""protein""","""ptms""","""reactionCount"""
"""Q14993""","[""null:00037"",""null:00038"",""null:00039""]",7
"""Q14993""","[""null:00037""]",7
"""Q14993""","[""null:00038"",""null:00039"",""null:01914""]",5
"""Q14993""","[""null:00037"",""null:00039""]",7
"""Q14993""","[""null:00038"",""null:00039"",""null:00162""]",3
"""Q14993""","[""null:01914""]",5
"""Q14993""","[""null:00039"",""null:00162""]",3
"""Q14993""","[""null:00039"",""null:01914""]",5
"""Q14993""","[""null:00162""]",3
"""Q14993""","[""null:00039""]",6
"""Q14993""",[],5
"""Q14994-1""",[],1
"""Q14994-2""",[],1
"""Q14995""",[],1
"""Q14997""",[],4
"""Q14999""",[],5
"""Q149N8""",[],1
"""Q14C86""",[],3
"""Q14CB8""",[],1
"""Q14CN2""",[],4
"""Q14CN4""",[],3
"""Q14CW9""",[],1
"""Q14D33""",[],1
"""Q15003""","[""null:00047""]",1
"""Q15003""",[],3
"""Q15003""","[""570:00046""]",2
"""Q15004""","[""15:01148"",""24:01148""]",1
"""Q15005""",[],4
"""Q15007""",[],1
"""Q15008""",[],6
"""Q15014""",[],1
"""Q15018""",[],1
"""Q15019""",[],1
"""Q15021""","[""1339:00047"",""1384:00047"",""1389:00047""]",1
"""Q15021""","[""null:00046""]",2
"""Q15021""",[],3
"""Q15022""","[""75:01149""]",1
"""Q15022""",[],8
"""Q15024""",[],4
"""Q15025""",[],1
"""Q15029""",[],9
"""Q15031""",[],1
"""Q15034""",[],3
"""Q15040""",[],1
"""Q15042""",[],3
"""Q15043""",[],2
"""Q15046""",[],11
"""Q15047""",[],2
"""Q15051""",[],8
"""Q15052""",[],4
"""Q15054""",[],37
"""Q15056""",[],6
"""Q15058""",[],1
"""Q15061""",[],1
"""Q15067""",[],3
"""Q15067-2""",[],2
"""Q15070""",[],10
"""Q15075""",[],2
"""Q15077""",[],4
"""Q15078""",[],15
"""Q15078""","[""2:00068""]",7
"""Q15080""","[""315:00046"",""154:00047""]",3
"""Q15080""",[],3
"""Q15084""","[""null:00696""]",1
"""Q15084""",[],1
"""Q15102""",[],1
"""Q15109""",[],4
"""Q15113""",[],2
"""Q15116""","[""223:00048"",""248:00048""]",3
"""Q15116""",[],2
"""Q15118""",[],1
"""Q15119""",[],2
"""Q15120""",[],1
"""Q15121""",[],1
"""Q15125""",[],2
"""Q15126""",[],1
"""Q15139""",[],1
"""Q15147""",[],6
"""Q15149""",[],8
"""Q15154""",[],22
"""Q15165""",[],1
"""Q15166""",[],1
"""Q15172""",[],34
"""Q15173""","[""368:00046""]",1
"""Q15173""",[],37
"""Q15181""",[],1
"""Q15185""",[],13
"""Q15223""",[],6
"""Q15238""",[],1
"""Q15262""",[],1
"""Q15269""",[],1
"""Q15274""",[],1
"""Q15276""",[],1
"""Q15283""",[],2
"""Q15286""","[""200:00113"",""201:00113""]",2
"""Q15286""",[],3
"""Q15287""",[],15
"""Q15291""",[],18
"""Q15293""","[""null:00696""]",1
"""Q15293""",[],1
"""Q15303-1""","[""1056:00048"",""1188:00048"",""1242:00048""]",51
"""Q15303-1""",[],13
"""Q15303-2""",[],11
"""Q15303-2""","[""1046:00048"",""1178:00048"",""1232:00048""]",27
"""Q15303-3""","[""1172:00048"",""1226:00048""]",42
"""Q15303-3""",[],13
"""Q15311""",[],1
"""Q15323""",[],3
"""Q15329""",[],15
"""Q15345""",[],8
"""Q15349""","[""218:00046"",""360:00046"",""377:00046"",""570:00047""]",2
"""Q15349""","[""360:00046"",""377:00046"",""570:00047""]",2
"""Q15349""",[],3
"""Q15349""","[""218:00046"",""360:00046"",""377:00046"",""730:00046"",""356:00047"",""570:00047""]",3
"""Q15361""",[],11
"""Q15363""",[],20
"""Q15365""",[],8
"""Q15366""",[],10
"""Q15369""",[],49
"""Q15370""",[],49
"""Q15375""",[],2
"""Q15382""",[],16
"""Q15386""",[],3
"""Q15388""",[],3
"""Q15388""","[""null:01148""]",1
"""Q15389""",[],13
"""Q15391""",[],4
"""Q15392""",[],2
"""Q15393""",[],11
"""Q15399""",[],20
"""Q15404""",[],1
"""Q15406-1""",[],1
"""Q15406-2""",[],1
"""Q15406-3""",[],1
"""Q15406-4""",[],1
"""Q15406-5""",[],1
"""Q15413""",[],1
"""Q15418""","[""363:00046"",""380:00046"",""573:00047""]",2
"""Q15418""",[],3
"""Q15418""","[""221:00046"",""363:00046"",""380:00046"",""573:00047""]",2
"""Q15418""","[""221:00046"",""363:00046"",""380:00046"",""732:00046"",""359:00047"",""573:00047""]",4
"""Q15427""",[],11
"""Q15428""",[],6
"""Q15436""",[],21
"""Q15436""","[""742:00046"",""747:00047""]",1
"""Q15438""",[],2
"""Q15459""",[],6
"""Q15464""",[],2
"""Q15464""","[""null:00046""]",18
"""Q15465""",[],9
"""Q15465""","[""24:00069"",""197:00314""]",8
"""Q15465""","[""278:00160"",""198:00798""]",2
"""Q15465""","[""278:00160"",""null:01148""]",2
"""Q15465""","[""278:00160""]",4
"""Q15465""","[""197:00314""]",2
"""Q15465""","[""null:01148""]",2
"""Q15466""",[],1
"""Q15477""",[],2
"""Q15485""",[],4
"""Q15517""",[],3
"""Q15526""",[],1
"""Q15528""",[],1
"""Q15542""",[],27
"""Q15543""",[],27
"""Q15544""",[],27
"""Q15545""",[],22
"""Q15554""",[],2
"""Q15561""",[],4
"""Q15562""",[],4
"""Q15569""",[],1
"""Q15572""",[],14
"""Q15573""",[],14
"""Q15583""",[],1
"""Q15596""",[],10
"""Q15612""",[],1
"""Q15615""",[],1
"""Q15617""",[],1
"""Q15619""",[],1
"""Q15620""",[],1
"""Q15622""",[],1
"""Q15628""",[],18
"""Q15629""",[],2
"""Q15631""",[],1
"""Q15633""",[],2
"""Q15637""",[],2
"""Q15642""",[],11
"""Q15643""",[],2
"""Q15648""",[],7
"""Q15652""",[],1
"""Q15653""",[],2
"""Q15653""","[""19:00046"",""23:00046""]",3
"""Q15661""",[],1
"""Q15669""",[],5
"""Q15672""",[],2
"""Q15691""",[],37
"""Q15696""",[],5
"""Q15700""",[],9
"""Q15717""","[""158:00046"",""221:00046""]",3
"""Q15717""",[],10
"""Q15717""","[""221:00046"",""318:00046""]",3
"""Q15722""",[],4
"""Q15723""",[],2
"""Q15726""",[],4
"""Q15735""",[],4
"""Q15738""",[],2
"""Q15743""",[],4
"""Q15746""","[""1208:00046"",""1759:00046""]",1
"""Q15746""",[],4
"""Q15750""",[],23
"""Q15751""",[],3
"""Q15758""",[],2
"""Q15759""",[],4
"""Q15759""","[""180:00047"",""182:00048""]",15
"""Q15761""",[],4
"""Q15762""",[],2
"""Q15768""",[],6
"""Q15768""","[""318:00048"",""323:00048"",""337:00048""]",8
"""Q15771""",[],3
"""Q15771""","[""199:00113"",""200:00113""]",1
"""Q15776""",[],1
"""Q15788""",[],12
"""Q15796""",[],14
"""Q15796""","[""465:00046"",""467:00046""]",33
"""Q15796""","[""null:01148""]",1
"""Q15796""","[""465:00046"",""467:00046"",""220:00047""]",5
"""Q15797""","[""null:01148""]",1
"""Q15797""",[],3
"""Q15797""","[""463:00046"",""465:00046""]",8
"""Q15800""",[],2
"""Q15811""",[],25
"""Q15813""",[],5
"""Q15814""",[],2
"""Q15819""",[],25
"""Q15822""",[],4
"""Q15825""",[],4
"""Q15831""",[],6
"""Q15833""",[],2
"""Q15835""","[""560:00111""]",2
"""Q15836""",[],19
"""Q15842""",[],2
"""Q15843""",[],13
"""Q15843""","[""567:01150""]",1
"""Q15843""","[""76:00134""]",11
"""Q15843""","[""76:01150""]",1
"""Q15843""","[""1:00058"",""76:00211""]",3
"""Q15843""","[""76:00211""]",13
"""Q15848""",[],2
"""Q15849""",[],1
"""Q15853""",[],1
"""Q15858""",[],2
"""Q15878""",[],2
"""Q15904""",[],3
"""Q15906""",[],1
"""Q15907""","[""214:00113"",""215:00113""]",1
"""Q15907""",[],3
"""Q15910""",[],7
"""Q15928""",[],1
"""Q15935""",[],1
"""Q15937""",[],1
"""Q15940""",[],1
"""Q15973""",[],1
"""Q16099""",[],2
"""Q16134""",[],1
"""Q16181""",[],2
"""Q16186""",[],3
"""Q16222""",[],1
"""Q16254""",[],19
"""Q16270""","[""null:00696""]",1
"""Q16270""",[],1
"""Q16280""",[],7
"""Q16288""",[],1
"""Q16322""",[],1
"""Q16348""",[],1
"""Q16363""",[],10
"""Q16394""",[],4
"""Q16401""",[],4
"""Q16445""",[],2
"""Q16478""",[],2
"""Q16512""",[],3
"""Q16512""","[""774:00047""]",14
"""Q16513""",[],3
"""Q16513""","[""816:00047""]",1
"""Q16514""",[],23
"""Q16515""",[],2
"""Q16518""","[""112:00069""]",1
"""Q16526""","[""null:00046""]",3
"""Q16526""",[],2
"""Q16531""",[],34
"""Q16533""",[],12
"""Q16537""",[],34
"""Q16539""","[""180:00047"",""182:00048""]",16
"""Q16539""",[],6
"""Q16540""",[],10
"""Q16543""",[],39
"""Q16553""","[""101:00105""]",1
"""Q16555""","[""null:00048""]",1
"""Q16555""",[],3
"""Q16555""","[""518:00046"",""522:00046"",""509:00047"",""514:00047""]",1
"""Q16555""","[""522:00046""]",2
"""Q16557""",[],1
"""Q16558""",[],2
"""Q16560""",[],5
"""Q16566""","[""12:00046"",""13:00046""]",2
"""Q16566""",[],4
"""Q16570""",[],1
"""Q16572""",[],17
"""Q16576""",[],21
"""Q16581""",[],6
"""Q16584""",[],3
"""Q16587""",[],1
"""Q16594""",[],28
"""Q16595""",[],4
"""Q16602""",[],5
"""Q16610""",[],1
"""Q16611""",[],5
"""Q16613""",[],1
"""Q16619""",[],2
"""Q16620""","[""490:00048"",""670:00048"",""674:00048"",""675:00048"",""785:00048""]",2
"""Q16620""","[""479:00046"",""516:00048"",""702:00048"",""706:00048"",""707:00048"",""817:00048""]",3
"""Q16620""","[""516:00048"",""702:00048"",""706:00048"",""707:00048"",""817:00048""]",17
"""Q16620""",[],11
"""Q16620""","[""706:00048"",""707:00048""]",1
"""Q16621""",[],2
"""Q16623""",[],16
"""Q16625""",[],1
"""Q16629""",[],17
"""Q16630""",[],3
"""Q16630""","[""766:00048"",""null:00048""]",6
"""Q16635""",[],6
"""Q16637""",[],5
"""Q16644""",[],3
"""Q16644""","[""null:00046"",""null:00047""]",4
"""Q16647""",[],4
"""Q16651""",[],1
"""Q16654""",[],1
"""Q16656""",[],9
"""Q16659""",[],5
"""Q16659""","[""1:00913""]",1
"""Q16659""","[""684:00046"",""688:00046"",""705:00046"",""698:00047""]",3
"""Q16659""","[""189:00046""]",8
"""Q16661""",[],1
"""Q16665""",[],9
"""Q16665""","[""402:01024"",""564:01024""]",8
"""Q16665""","[""803:01688""]",1
"""Q16665""","[""797:00046"",""565:00048""]",1
"""Q16666""",[],2
"""Q16671""",[],1
"""Q16678""",[],6
"""Q16690""",[],1
"""Q16695""","[""5:00084""]",7
"""Q16695""",[],42
"""Q16695""","[""5:00083""]",8
"""Q16696""",[],16
"""Q16698""",[],1
"""Q16706""",[],2
"""Q16718""",[],7
"""Q16719""","[""276:00128""]",1
"""Q16720""",[],1
"""Q16739""",[],1
"""Q16760""",[],1
"""Q16762""",[],2
"""Q16763""",[],6
"""Q16763""","[""95:00211""]",3
"""Q16769""",[],3
"""Q16772""",[],1
"""Q16773""","[""247:00128""]",3
"""Q16774""",[],3
"""Q16775-2""",[],1
"""Q16777""","[""6:00064""]",1
"""Q16777""","[""30:00078""]",1
"""Q16777""","[""null:00064""]",5
"""Q16777""","[""12:00077""]",1
"""Q16777""","[""4:00077""]",1
"""Q16777""","[""30:00077""]",1
"""Q16777""",[],83
"""Q16777""","[""12:00078""]",1
"""Q16777""","[""4:00078""]",1
"""Q16777""","[""120:01148""]",5
"""Q16778""","[""13:00064""]",6
"""Q16778""","[""19:00064""]",5
"""Q16778""","[""121:01148""]",1
"""Q16778""",[],118
"""Q16778""","[""21:00064""]",5
"""Q16778""","[""120:01148""]",2
"""Q16778""","[""6:00064""]",5
"""Q16778""","[""null:00064""]",1
"""Q16787""",[],20
"""Q16790""",[],2
"""Q16795""",[],9
"""Q16798""",[],1
"""Q16816""",[],2
"""Q16822""",[],1
"""Q16828""",[],2
"""Q16829""",[],2
"""Q16831""",[],2
"""Q16832""",[],1
"""Q16836""",[],5
"""Q16842""",[],3
"""Q16850""",[],1
"""Q16851""",[],1
"""Q16853""",[],1
"""Q16854""",[],1
"""Q16864""",[],4
"""Q16873""",[],8
"""Q16875""",[],1
"""Q16877""",[],1
"""Q16878""",[],1
"""Q16880""",[],1
"""Q16881""",[],4
"""Q16890""",[],4
"""Q17R88""",[],1
"""Q17R89""",[],1
"""Q17RB8""",[],3
"""Q17RR3""",[],1
"""Q17RS7""",[],1
"""Q17RW2""","[""null:00162""]",5
"""Q17RW2""","[""null:00039""]",8
"""Q17RW2""",[],7
"""Q17RW2""","[""null:00038"",""null:00039""]",6
"""Q17RW2""","[""null:00037"",""null:00038"",""null:00039""]",9
"""Q17RW2""","[""null:00038"",""null:00039"",""null:01914""]",7
"""Q17RW2""","[""null:00037"",""null:00039""]",9
"""Q17RW2""","[""null:00037""]",9
"""Q17RW2""","[""null:00038"",""null:00039"",""null:00162""]",5
"""Q17RW2""","[""null:01914""]",7
"""Q17RW2""","[""null:00039"",""null:00162""]",5
"""Q17RW2""","[""null:00039"",""null:01914""]",7
"""Q17RY6""","[""138:00097""]",1
"""Q1EHB4""",[],1
"""Q1ZYL8""",[],1
"""Q24JP5""","[""null:00696""]",1
"""Q24JP5""",[],1
"""Q29718""",[],16
"""Q29836""",[],16
"""Q29865""",[],16
"""Q29940""",[],16
"""Q29960""",[],16
"""Q29963""",[],16
"""Q29974""",[],31
"""Q29980""",[],1
"""Q29983""",[],1
"""Q29RF7""",[],16
"""Q2I0M5""",[],3
"""Q2KJY2""",[],3
"""Q2M1P5""",[],1
"""Q2M1Z3""",[],1
"""Q2M2I5""",[],3
"""Q2M2I8""",[],16
"""Q2M3G0""",[],1
"""Q2M3M2""",[],2
"""Q2M5E4""",[],2
"""Q2MJR0""",[],4
"""Q2MKA7""",[],3
"""Q2MV58""",[],3
"""Q2NKX8""",[],13
"""Q2PPJ7""","[""486:00046"",""696:00046"",""715:00047""]",1
"""Q2PPJ7""",[],2
"""Q2Q1W2""",[],3
"""Q2QD12""",[],2
"""Q2T9J0""",[],9
"""Q2TAA5""",[],1
"""Q2TAC6""",[],3
"""Q2UY09""","[""null:00038"",""null:00039"",""null:01914""]",5
"""Q2UY09""","[""null:00039"",""null:01914""]",5
"""Q2UY09""","[""null:00037"",""null:00039""]",7
"""Q2UY09""","[""null:00162""]",3
"""Q2UY09""","[""null:01914""]",5
"""Q2UY09""","[""null:00039"",""null:00162""]",3
"""Q2UY09""","[""null:00039""]",6
"""Q2UY09""",[],5
"""Q2UY09""","[""null:00038"",""null:00039""]",4
"""Q2UY09""","[""null:00037"",""null:00038"",""null:00039""]",7
"""Q2UY09""","[""null:00037""]",7
"""Q2UY09""","[""null:00038"",""null:00039"",""null:00162""]",3
"""Q2VIQ3""",[],6
"""Q2VPK5""",[],1
"""Q2Y0W8""",[],1
"""Q2YD98""",[],10
"""Q30134""",[],31
"""Q30154""",[],31
"""Q30167""",[],31
"""Q30201""",[],1
"""Q30KP8""",[],1
"""Q30KP9""",[],1
"""Q30KQ1""",[],1
"""Q30KQ3""",[],1
"""Q30KQ4""",[],1
"""Q30KQ5""",[],1
"""Q30KQ6""",[],1
"""Q30KQ7""",[],1
"""Q30KQ8""",[],1
"""Q30KQ9""",[],1
"""Q30KR1""",[],1
"""Q31610""",[],16
"""Q31612""",[],16
"""Q32M45""",[],1
"""Q32M78""",[],1
"""Q32MQ0""",[],1
"""Q32MZ4""",[],6
"""Q32MZ4""","[""766:00048"",""null:00048""]",6
"""Q32NB8""",[],1
"""Q32P28""",[],3
"""Q32P41""",[],1
"""Q32ZL2""",[],1
"""Q330K2""",[],5
"""Q3B726""",[],12
"""Q3I5F7""",[],1
"""Q3KNW5""",[],1
"""Q3KP31""",[],1
"""Q3KQV3""",[],1
"""Q3KRB8""",[],1
"""Q3L8U1""",[],1
"""Q3LIE5""",[],1
"""Q3LXA3""",[],2
"""Q3MII6""",[],2
"""Q3MIS6""",[],1
"""Q3MJ16""",[],7
"""Q3MUY2""",[],1
"""Q3SXY8""",[],2
"""Q3SXZ3""",[],1
"""Q3SXZ7""",[],1
"""Q3SY52""",[],1
"""Q3SY69""","[""375:00159""]",1
"""Q3SY77""",[],1
"""Q3SY84""",[],3
"""Q3SY89""",[],28
"""Q3SYC2""",[],1
"""Q3SYG4""",[],4
"""Q3ZCM7""",[],2
"""Q3ZCQ8""",[],6
"""Q3ZCX4""",[],1
"""Q495M3""",[],1
"""Q496F6""",[],2
"""Q496H8""","[""139:00090""]",1
"""Q496J9""",[],3
"""Q49A17""",[],1
"""Q49AA0""",[],1
"""Q49AN0""","[""null:00046""]",3
"""Q49AN0""",[],2
"""Q49B96""",[],1
"""Q49B96""","[""30:00798"",""40:00798""]",1
"""Q4AC94""",[],8
"""Q4ADV7""",[],5
"""Q4FZB7""",[],2
"""Q4G0N4""",[],1
"""Q4G0N8""",[],1
"""Q4G176""",[],1
"""Q4KMG0""",[],9
"""Q4KMP7""",[],1
"""Q4KMQ2""",[],3
"""Q4KWH8""",[],1
"""Q4LE39""",[],3
"""Q4QY38""",[],1
"""Q4U2R6""",[],10
"""Q4U2R8""",[],1
"""Q4V348""",[],1
"""Q4VCS5-1""",[],4
"""Q4VNC0""",[],1
"""Q4VNC1""",[],1
"""Q4ZG55""",[],1
"""Q4ZJI4""",[],1
"""Q504Q3""",[],1
"""Q52LA3""",[],4
"""Q52LA3""","[""28:00046""]",8
"""Q52LJ0""",[],1
"""Q52LW3""",[],1
"""Q52M93""",[],1
"""Q53EU6""",[],1
"""Q53FA7""",[],2
"""Q53FT3""",[],3
"""Q53FV1""",[],1
"""Q53FZ2""",[],1
"""Q53G59""",[],2
"""Q53GD3""",[],1
"""Q53GI3""",[],1
"""Q53GQ0""",[],2
"""Q53GS9""",[],2
"""Q53GT1""",[],6
"""Q53H12""",[],1
"""Q53H12""","[""445:00046"",""729:00046""]",1
"""Q53H12""","[""445:00046"",""602:00046"",""729:00046"",""599:00047""]",5
"""Q53H54""",[],1
"""Q53H76""",[],1
"""Q53H96""",[],1
"""Q53HL2""",[],13
"""Q53HV7""",[],3
"""Q53QZ3""",[],1
"""Q53T94""",[],6
"""Q53T94""","[""null:00064""]",10
"""Q53TN4""",[],1
"""Q53TQ3""",[],2
"""Q53ZZ1""",[],1
"""Q562F6""",[],13
"""Q56NI9""",[],2
"""Q587J7""",[],3
"""Q58A45""",[],1
"""Q58EX2""",[],1
"""Q58HT5""",[],1
"""Q58WW2""",[],5
"""Q5BIV9""","[""126:00097""]",1
"""Q5BJF6""",[],22
"""Q5BKT4""",[],1
"""Q5D862""",[],1
"""Q5DT21""",[],1
"""Q5EBL8""",[],5
"""Q5EE01""",[],2
"""Q5FBB7""",[],13
"""Q5FVE4""",[],1
"""Q5FWF5""",[],2
"""Q5FYA8""",[],1
"""Q5FYA8""","[""55:00835""]",1
"""Q5FYB0""",[],1
"""Q5FYB0""","[""122:00835""]",1
"""Q5FYB1""","[""93:00835""]",1
"""Q5FYB1""",[],1
"""Q5GJ75""",[],1
"""Q5GLZ8""",[],3
"""Q5H8A3""",[],7
"""Q5H8A4""",[],1
"""Q5H9L4""",[],22
"""Q5H9R7""",[],1
"""Q5H9S7""",[],5
"""Q5HYA8""",[],3
"""Q5HYJ1""",[],1
"""Q5HYK3""",[],1
"""Q5HYK7""",[],1
"""Q5HYK9""",[],1
"""Q5I7T1""",[],1
"""Q5J5C9""",[],1
"""Q5JNZ3""",[],1
"""Q5JPH6""",[],1
"""Q5JPI9""",[],1
"""Q5JQS5""",[],1
"""Q5JRA6""","[""null:00696""]",1
"""Q5JRA6""",[],4
"""Q5JRS4""",[],1
"""Q5JS37""",[],1
"""Q5JSL3""",[],1
"""Q5JSP0""",[],3
"""Q5JT25""",[],3
"""Q5JT25""","[""222:00113""]",1
"""Q5JTC6""",[],12
"""Q5JTJ3""","[""58:00798"",""68:00798""]",1
"""Q5JTJ3""",[],1
"""Q5JTW2""",[],22
"""Q5JTZ9""",[],1
"""Q5JUW0""",[],1
"""Q5JV73""",[],2
"""Q5JVG2""",[],1
"""Q5JVG8""",[],1
"""Q5JVS0""",[],1
"""Q5JWF2""",[],20
"""Q5JXX5""",[],1
"""Q5JZY3""",[],2
"""Q5K4L6""",[],1
"""Q5KSL6""",[],1
"""Q5KU26""",[],2
"""Q5MCW4""",[],1
"""Q5MNZ6""",[],1
"""Q5MNZ9""",[],1
"""Q5MY95""",[],2
"""Q5NUL3""",[],4
"""Q5NV61""",[],35
"""Q5NV62""",[],35
"""Q5NV64""",[],35
"""Q5NV65""",[],35
"""Q5NV66""",[],35
"""Q5NV67""",[],35
"""Q5NV68""",[],35
"""Q5NV69""",[],35
"""Q5NV75""",[],35
"""Q5NV79""",[],35
"""Q5NV80""",[],35
"""Q5NV81""",[],35
"""Q5NV82""",[],35
"""Q5NV83""",[],35
"""Q5NV84""",[],35
"""Q5NV85""",[],35
"""Q5NV86""",[],35
"""Q5NV87""",[],35
"""Q5NV89""",[],35
"""Q5NV90""",[],35
"""Q5NV91""",[],35
"""Q5NV92""",[],35
"""Q5QGT7""",[],1
"""Q5QGZ9""",[],2
"""Q5QJU3""",[],1
"""Q5QNW6""","[""13:00064""]",6
"""Q5QNW6""","[""16:00064""]",5
"""Q5QNW6""",[],9
"""Q5QNW6""","[""21:00064""]",5
"""Q5QNW6""","[""120:01148""]",2
"""Q5QNW6""","[""null:00064""]",1
"""Q5QNW6""","[""6:00064""]",5
"""Q5QP82""",[],5
"""Q5RI15""",[],1
"""Q5RKV6""",[],4
"""Q5S007""",[],3
"""Q5SGD2""",[],5
"""Q5SQ64""",[],1
"""Q5SQI0""",[],1
"""Q5SRE5""",[],35
"""Q5SRI9""",[],1
"""Q5SSG8""",[],1
"""Q5SSG8""","[""null:00163""]",14
"""Q5ST30""",[],1
"""Q5SW96""",[],16
"""Q5SXM1""",[],1
"""Q5SXM2""",[],12
"""Q5SYC1""",[],1
"""Q5SZD4""",[],2
"""Q5T084""",[],2
"""Q5T0N5""",[],10
"""Q5T160""",[],1
"""Q5T1C6""",[],4
"""Q5T1R4""",[],2
"""Q5T2D2""",[],1
"""Q5T2D3""",[],2
"""Q5T2R2""",[],1
"""Q5T3U5""",[],1
"""Q5T447""",[],3
"""Q5T4J0""",[],1
"""Q5T4S7""",[],6
"""Q5T4W7""",[],16
"""Q5T5A8""",[],2
"""Q5T5B0""",[],2
"""Q5T5D7""",[],1
"""Q5T5U3""",[],1
"""Q5T653""",[],10
"""Q5T6S3""",[],1
"""Q5T6X5""",[],4
"""Q5T751""",[],2
"""Q5T752""",[],2
"""Q5T753""",[],2
"""Q5T754""",[],2
"""Q5T7B8""",[],8
"""Q5T7P2""",[],2
"""Q5T7P3""",[],2
"""Q5T871""",[],2
"""Q5T8D3""",[],1
"""Q5T8I9""",[],3
"""Q5T9A4""",[],2
"""Q5T9L3""",[],3
"""Q5TA45""",[],1
"""Q5TA50""",[],1
"""Q5TA76""",[],2
"""Q5TA77""",[],2
"""Q5TA78""",[],2
"""Q5TA79""",[],2
"""Q5TA81""",[],2
"""Q5TA82""",[],2
"""Q5TAH2""",[],1
"""Q5TAP6""",[],1
"""Q5TAQ9""",[],5
"""Q5TAT6""","[""null:00037"",""null:00038"",""null:00039""]",8
"""Q5TAT6""","[""null:00037""]",8
"""Q5TAT6""","[""null:00038"",""null:00039"",""null:00162""]",4
"""Q5TAT6""","[""null:00038"",""null:00039"",""null:01914""]",6
"""Q5TAT6""","[""null:00039"",""null:01914""]",6
"""Q5TAT6""","[""null:00037"",""null:00039""]",8
"""Q5TAT6""","[""null:00162""]",4
"""Q5TAT6""","[""null:01914""]",6
"""Q5TAT6""","[""null:00039"",""null:00162""]",4
"""Q5TAT6""","[""null:00039""]",7
"""Q5TAT6""",[],6
"""Q5TAT6""","[""null:00038"",""null:00039""]",5
"""Q5TAX3""",[],1
"""Q5TB80""",[],8
"""Q5TCH4""",[],7
"""Q5TCM9""",[],2
"""Q5TCS8""",[],2
"""Q5TCZ1""",[],1
"""Q5TEC3""",[],1
"""Q5TEU4""",[],5
"""Q5TF39""",[],1
"""Q5TG30""",[],1
"""Q5TKA1""",[],11
"""Q5TYW1""",[],1
"""Q5TZ20""",[],1
"""Q5U5Q3""",[],3
"""Q5U5R9""",[],3
"""Q5U5Z8""",[],1
"""Q5UE93""",[],5
"""Q5UIP0""",[],4
"""Q5VIR6""",[],2
"""Q5VIY5""",[],1
"""Q5VST9""",[],3
"""Q5VT52""",[],2
"""Q5VT66""",[],1
"""Q5VT97""",[],1
"""Q5VTB9""",[],3
"""Q5VTE0""",[],1
"""Q5VTR2""",[],1
"""Q5VTY9""",[],1
"""Q5VU57""",[],1
"""Q5VV41""",[],3
"""Q5VV43""",[],14
"""Q5VV52""",[],1
"""Q5VV67""",[],3
"""Q5VVJ2""",[],1
"""Q5VVQ6""",[],1
"""Q5VVX9""",[],3
"""Q5VWC8""",[],1
"""Q5VWG9""",[],22
"""Q5VWK5""","[""null:00048""]",1
"""Q5VWK5""",[],2
"""Q5VWQ8""",[],2
"""Q5VWX1""",[],1
"""Q5VWX1""","[""null:00048""]",1
"""Q5VXI9""",[],1
"""Q5VXJ0""",[],1
"""Q5VY80""","[""218:00097""]",1
"""Q5VYS8""",[],1
"""Q5VYX0""",[],1
"""Q5VYY2""",[],1
"""Q5VZ72""",[],1
"""Q5VZ89""",[],1
"""Q5VZE5""",[],1
"""Q5VZK9""",[],1
"""Q5VZM2""",[],20
"""Q5VZY2""",[],1
"""Q5W064""",[],1
"""Q5XG87""","[""338:00046"",""494:00046"",""621:00046"",""491:00047"",""341:00048""]",5
"""Q5XG87""","[""621:00046""]",1
"""Q5XKE5""",[],3
"""Q5XPI4""",[],4
"""Q5XPI4""","[""null:01148""]",1
"""Q5XUX0""",[],9
"""Q5XUX1""",[],10
"""Q5XX13""",[],10
"""Q5XXA6""",[],1
"""Q5Y7A7""",[],31
"""Q60I27""",[],1
"""Q63HM1""",[],1
"""Q63HN8""",[],3
"""Q643R3""",[],9
"""Q658P3""",[],2
"""Q659A1""",[],1
"""Q66GS9""",[],22
"""Q66K46""",[],4
"""Q66LE6""",[],1
"""Q674X7""",[],1
"""Q676U5""",[],3
"""Q67FW5""",[],1
"""Q684P5""","[""7:00046""]",2
"""Q684P5""",[],3
"""Q685J3""",[],1
"""Q685J3""","[""null:00163""]",14
"""Q68CJ9""",[],3
"""Q68CK6""",[],3
"""Q68CL5""",[],1
"""Q68CP4""",[],2
"""Q68CP9""",[],4
"""Q68CQ4""",[],1
"""Q68CZ1""",[],3
"""Q68CZ2""",[],1
"""Q68CZ6""",[],22
"""Q68D51""",[],1
"""Q68D85""",[],1
"""Q68DD2""",[],12
"""Q68DI1""",[],1
"""Q68DK7""",[],1
"""Q68DV7""",[],4
"""Q68DV7""","[""null:01148""]",1
"""Q68DY1""",[],1
"""Q68DY9""",[],1
"""Q68E01""",[],1
"""Q68EM7""",[],1
"""Q695T7""",[],1
"""Q6A162""",[],3
"""Q6A163""",[],3
"""Q6AI14""",[],1
"""Q6AW86""",[],1
"""Q6AZW8""",[],1
"""Q6B0I6""",[],2
"""Q6BCY4""",[],1
"""Q6DHV7""",[],2
"""Q6E213""",[],4
"""Q6ECI4""",[],1
"""Q6EIG7""",[],7
"""Q6EMB2""",[],1
"""Q6FI13""",[],83
"""Q6FI13""","[""12:00078""]",1
"""Q6FI13""","[""120:01148""]",5
"""Q6FI13""","[""4:00078""]",1
"""Q6FI13""","[""6:00064""]",1
"""Q6FI13""","[""30:00078""]",1
