Pathway StId	Pathway Name	# Entities Found	# Entities Total	Entities Ratio	Entities P-Value	Significant	Entities FDR	# Reactions Found	# Reactions Total	Reactions Ratio	Entities Found	Reactions Found
R-HSA-912526	"Interleukin receptor SHC signaling"	1	27	0.037037037037037035	0.4202368656485247	No	0.13612020213397866	4	29	0.13793103448275862	P52333	R-HSA-453111,R-HSA-508247,R-HSA-913374,R-HSA-913424
R-HSA-1474244	"Extracellular matrix organization"	5	292	0.017123287671232876	0.7034256146247947	No	0.1822789853549468	12	777	0.015444015444015444	P02671,P02751,P07996,P35556,Q15149	R-HSA-114560,R-HSA-202723,R-HSA-2129357,R-HSA-216069,R-HSA-216082,R-HSA-2213192,R-HSA-2327733,R-HSA-2545196,R-HSA-265429,R-HSA-2681675,R-HSA-349593,R-HSA-349603
R-HSA-1369007	"Mitochondrial ABC transporters"	1	4	0.25	0.07750221577646144	No	0.06045984372090447	1	4	0.25	Q9NP58	R-HSA-1369065
R-HSA-75153	"Apoptotic execution phase"	5	52	0.09615384615384616	0.00432764257056506	Yes	0.009920288354064522	5	54	0.09259259259259259	P02545,P35611,Q15149,Q9UDY2,Q9UJU6	R-HSA-201608,R-HSA-201637,R-HSA-202966,R-HSA-264865,R-HSA-351871
R-HSA-5620920	"Cargo trafficking to the periciliary membrane"	4	51	0.0784313725490196	0.02045788561246631	Yes	0.028488083703340935	6	51	0.11764705882352941	O75154,P61006,Q9NV70,Q9ULH1	R-HSA-5620918,R-HSA-5620921,R-HSA-5623513,R-HSA-5623519,R-HSA-5623521,R-HSA-5623524
R-HSA-532668	"N-glycan trimming in the ER and Calnexin/Calreticulin cycle"	2	33	0.06060606060606061	0.14368666295396992	No	0.08078985954770385	4	33	0.12121212121212122	P27824,P54727	R-HSA-535717,R-HSA-548890,R-HSA-8850594,R-HSA-901047
R-HSA-9020558	"Interleukin-2 signaling"	2	12	0.16666666666666666	0.024869052787526602	Yes	0.03279193686142888	12	20	0.6	P52333,Q14289	R-HSA-450063,R-HSA-451895,R-HSA-451942,R-HSA-452091,R-HSA-452097,R-HSA-452100,R-HSA-452108,R-HSA-452122,R-HSA-508282,R-HSA-508292,R-HSA-508513,R-HSA-919404
R-HSA-2160916	"Hyaluronan uptake and degradation"	1	10	0.1	0.1826883004449068	No	0.09013429392811627	1	10	0.1	P19634	R-HSA-2160884
R-HSA-2565942	"Regulation of PLK1 Activity at G2/M Transition"	6	87	0.06896551724137931	0.008906490546556567	Yes	0.01638354433872751	6	94	0.06382978723404255	O14974,P07900,P61006,Q14008,Q8TEP8,Q9NXR1	R-HSA-2562526,R-HSA-2574840,R-HSA-2574845,R-HSA-3000310,R-HSA-3000319,R-HSA-3002811
R-HSA-390522	"Striated Muscle Contraction"	1	34	0.029411764705882353	0.4967668872178882	No	0.14923037539408335	4	34	0.11764705882352941	Q8WZ42	R-HSA-390593,R-HSA-390595,R-HSA-390597,R-HSA-390598
R-HSA-446652	"Interleukin-1 family signaling"	2	75	0.02666666666666667	0.44689989598260493	No	0.14018544105559608	7	99	0.0707070707070707	Q02750,Q8NFZ5	R-HSA-451634,R-HSA-451649,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275
R-HSA-379726	"Mitochondrial tRNA aminoacylation"	1	21	0.047619047619047616	0.34549121193561505	No	0.12169785006715518	1	21	0.047619047619047616	Q9NSE4	R-HSA-380176
R-HSA-196299	"Beta-catenin phosphorylation cascade"	2	17	0.11764705882352941	0.046770140485652756	Yes	0.04740646892763442	4	21	0.19047619047619047	P49841,Q14738	R-HSA-195283,R-HSA-195287,R-HSA-195300,R-HSA-195318
R-HSA-379724	"tRNA Aminoacylation"	1	42	0.023809523809523808	0.571990662096593	No	0.15989982861612076	1	42	0.023809523809523808	Q9NSE4	R-HSA-380176
R-HSA-166520	"Signaling by NTRKs"	5	89	0.056179775280898875	0.03532633339305602	Yes	0.0435010221121103	9	131	0.06870229007633588	P06241,P12931,Q14738,Q9UQ16,Q9Y4H2	R-HSA-170991,R-HSA-177501,R-HSA-198211,R-HSA-198266,R-HSA-198295,R-HSA-198315,R-HSA-199959,R-HSA-9032502,R-HSA-9037040
R-HSA-917729	"Endosomal Sorting Complex Required For Transport (ESCRT)"	1	31	0.03225806451612903	0.46528357543108645	No	0.14473330425726907	1	31	0.03225806451612903	O75351	R-HSA-917693
R-HSA-420029	"Tight junction interactions"	1	30	0.03333333333333333	0.4543595240055964	No	0.1419278177711402	1	30	0.03333333333333333	O00501	R-HSA-420019
R-HSA-5610785	"GLI3 is processed to GLI3R by the proteasome"	2	15	0.13333333333333333	0.0373692938544149	Yes	0.04350019362740484	2	18	0.1111111111111111	P22694,P49841	R-HSA-5610720,R-HSA-5610732
R-HSA-5610783	"Degradation of GLI2 by the proteasome"	2	15	0.13333333333333333	0.0373692938544149	Yes	0.043842714837069446	2	19	0.10526315789473684	P22694,P49841	R-HSA-5610717,R-HSA-5610730
R-HSA-114508	"Effects of PIP2 hydrolysis"	2	27	0.07407407407407407	0.10377078908925208	No	0.06996311119592108	3	27	0.1111111111111111	Q14643,Q7LDG7	R-HSA-139854,R-HSA-139941,R-HSA-392831
R-HSA-156827	"L13a-mediated translational silencing of Ceruloplasmin expression"	3	112	0.026785714285714284	0.3932579244708141	No	0.13167512527225012	1	113	0.008849557522123894	O75821,P55884,Q04637	R-HSA-156823
R-HSA-5610787	"Hedgehog 'off' state"	2	43	0.046511627906976744	0.21537840985993584	No	0.09695281893997111	6	52	0.11538461538461539	P22694,P49841	R-HSA-5610717,R-HSA-5610720,R-HSA-5610730,R-HSA-5610732,R-HSA-5610741,R-HSA-5610749
R-HSA-202131	"Metabolism of nitric oxide"	1	15	0.06666666666666667	0.2611614728437861	No	0.10488695270545588	8	18	0.4444444444444444	P07900	R-HSA-1497784,R-HSA-1497796,R-HSA-1497810,R-HSA-202111,R-HSA-202127,R-HSA-202129,R-HSA-202137,R-HSA-202144
R-HSA-5210891	"Uptake and function of anthrax toxins"	1	10	0.1	0.1826883004449068	No	0.08837843105938674	1	12	0.08333333333333333	Q02750	R-HSA-5211340
R-HSA-975957	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	1	108	0.009259259259259259	0.8879947567583287	No	0.21549058429477355	2	109	0.01834862385321101	Q04637	R-HSA-927832,R-HSA-927889
R-HSA-6785807	"Interleukin-4 and 13 signaling"	1	15	0.06666666666666667	0.2611614728437861	No	0.10545544567404913	4	24	0.16666666666666666	P52333	R-HSA-451895,R-HSA-6786092,R-HSA-6786095,R-HSA-6786124
R-HSA-1474151	"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation"	1	10	0.1	0.1826883004449068	No	0.08866630868498734	2	12	0.16666666666666666	P07900	R-HSA-1497784,R-HSA-1497796
R-HSA-975956	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	1	96	0.010416666666666666	0.8569866925658776	No	0.21281836198719292	1	96	0.010416666666666666	Q04637	R-HSA-927789
R-HSA-8956321	"Nucleotide salvage"	1	23	0.043478260869565216	0.37141509433406017	No	0.12722034265695395	1	23	0.043478260869565216	Q01433	R-HSA-76590
R-HSA-74160	"Gene expression (Transcription)"	5	1223	0.004088307440719542	0.9999998859108409	No	0.23100772558250435	19	1382	0.013748191027496382	P06748,P11413,P12931,P49841,Q8WZ73	R-HSA-5250947,R-HSA-6801675,R-HSA-6804441,R-HSA-70377,R-HSA-8869542,R-HSA-8869543,R-HSA-8869549,R-HSA-8869568,R-HSA-8937682,R-HSA-8937728,R-HSA-8937792,R-HSA-8937807,R-HSA-8937814,R-HSA-8937820,R-HSA-8937844,R-HSA-9008476,R-HSA-9008478,R-HSA-9008479,R-HSA-9008480
R-HSA-8869496	"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation"	1	2	0.5	0.039528743449814274	Yes	0.044960173847498675	4	2	2.0	P06748	R-HSA-8869542,R-HSA-8869543,R-HSA-8869549,R-HSA-8869568
R-HSA-8964058	"HDL remodeling"	1	10	0.1	0.1826883004449068	No	0.09043374340960503	1	11	0.09090909090909091	P02768	R-HSA-264679
R-HSA-6806834	"Signaling by MET"	4	61	0.06557377049180328	0.035950294357382506	Yes	0.042852750873999944	6	75	0.08	P12931,P42566,Q12913,Q99961	R-HSA-6807008,R-HSA-8874080,R-HSA-8874082,R-HSA-8874083,R-HSA-8875482,R-HSA-8875490
R-HSA-1566948	"Elastic fibre formation"	1	35	0.02857142857142857	0.5068458167726458	No	0.15073857624575696	1	35	0.02857142857142857	P35556	R-HSA-2129357
R-HSA-5674400	"Constitutive Signaling by AKT1 E17K in Cancer"	2	25	0.08	0.09126276795928623	No	0.0666576099310473	1	45	0.022222222222222223	P49840,P49841	R-HSA-2399966
R-HSA-5632684	"Hedgehog 'on' state"	1	37	0.02702702702702703	0.5264049357759679	No	0.1540949615532794	1	46	0.021739130434782608	P49407	R-HSA-5632667
R-HSA-8873719	"RAB geranylgeranylation"	1	65	0.015384615384615385	0.7314730113265605	No	0.18791289428906466	2	125	0.016	P61006	R-HSA-8870466,R-HSA-8870469
R-HSA-112316	"Neuronal System"	7	369	0.018970189701897018	0.6173030659763233	No	0.16723301241904032	7	385	0.01818181818181818	P11171,P22694,Q00722,Q01970,Q9H3Z4,Q9UJU6,Q9Y2J2	R-HSA-443474,R-HSA-500717,R-HSA-6797553,R-HSA-6797554,R-HSA-6797568,R-HSA-888589,R-HSA-917744
R-HSA-3371568	"Attenuation phase"	1	14	0.07142857142857142	0.24609108202410468	No	0.10387413943793655	1	15	0.06666666666666667	P07900	R-HSA-5324617
R-HSA-112314	"Neurotransmitter receptors and postsynaptic signal transmission"	3	152	0.019736842105263157	0.5929274780050438	No	0.1642122569196125	2	167	0.011976047904191617	P22694,Q00722,Q01970	R-HSA-443474,R-HSA-500717
R-HSA-192905	"vRNP Assembly"	1	2	0.5	0.039528743449814274	Yes	0.04395360279121139	1	2	0.5	P07900	R-HSA-192830
R-HSA-112315	"Transmission across Chemical Synapses"	4	223	0.017937219730941704	0.6598891963001499	No	0.1734100357120323	4	238	0.01680672268907563	P22694,Q00722,Q01970,Q9H3Z4	R-HSA-443474,R-HSA-500717,R-HSA-888589,R-HSA-917744
R-HSA-111465	"Apoptotic cleavage of cellular proteins"	5	38	0.13157894736842105	0.0011296343047501045	Yes	0.0035065731543284496	5	38	0.13157894736842105	P02545,P35611,Q15149,Q9UDY2,Q9UJU6	R-HSA-201608,R-HSA-201637,R-HSA-202966,R-HSA-264865,R-HSA-351871
R-HSA-112310	"Neurotransmitter release cycle"	1	51	0.0196078431372549	0.6433173488124718	No	0.1705592259307087	2	51	0.0392156862745098	Q9H3Z4	R-HSA-888589,R-HSA-917744
R-HSA-8978934	"Metabolism of cofactors"	1	19	0.05263157894736842	0.31850356185335726	No	0.11574885540524447	2	21	0.09523809523809523	P07900	R-HSA-1497784,R-HSA-1497796
R-HSA-8878171	"Transcriptional regulation by RUNX1"	1	131	0.007633587786259542	0.9299422681737087	No	0.22134408619470064	2	146	0.0136986301369863	P12931	R-HSA-8937682,R-HSA-8937728
R-HSA-397014	"Muscle contraction"	8	194	0.041237113402061855	0.04441951752221751	Yes	0.046283273502170694	15	205	0.07317073170731707	P18206,Q05682,Q13586,Q14643,Q15746,Q8WZ42,Q96D31,Q9Y490	R-HSA-139854,R-HSA-169683,R-HSA-2089943,R-HSA-390593,R-HSA-390595,R-HSA-390597,R-HSA-390598,R-HSA-434798,R-HSA-445699,R-HSA-445700,R-HSA-445704,R-HSA-445705,R-HSA-445797,R-HSA-445813,R-HSA-5226904
R-HSA-5625900	"RHO GTPases activate CIT"	2	19	0.10526315789473684	0.05693183439841987	No	0.053017770783528505	1	22	0.045454545454545456	O14974,P35579	R-HSA-5671919
R-HSA-187687	"Signalling to ERKs"	1	29	0.034482758620689655	0.44321339841616836	No	0.13932235519833142	1	39	0.02564102564102564	P12931	R-HSA-170991
R-HSA-1834949	"Cytosolic sensors of pathogen-associated DNA "	1	51	0.0196078431372549	0.6433173488124718	No	0.1711683660233184	3	64	0.046875	Q32MZ4	R-HSA-3134896,R-HSA-3134901,R-HSA-3134904
R-HSA-432142	"Platelet sensitization by LDL"	3	17	0.17647058823529413	0.005145480357887311	Yes	0.010502418812674101	5	19	0.2631578947368421	P04114,P47712,Q14738	R-HSA-428961,R-HSA-432121,R-HSA-432129,R-HSA-432143,R-HSA-8948034
R-HSA-1227986	"Signaling by ERBB2"	4	50	0.08	0.01919141491721299	Yes	0.027495392525622456	7	78	0.08974358974358974	P06241,P07900,P12931,Q05209	R-HSA-1918092,R-HSA-1918095,R-HSA-1963578,R-HSA-1963586,R-HSA-1963589,R-HSA-8863804,R-HSA-8934465
R-HSA-8964046	"VLDL clearance"	1	6	0.16666666666666666	0.11398132424238161	No	0.07257785176117462	3	6	0.5	P04114	R-HSA-8854408,R-HSA-8854462,R-HSA-8933292
R-HSA-389513	"CTLA4 inhibitory signaling"	4	21	0.19047619047619047	9.352134603455298E-4	Yes	0.0030965956798107543	5	25	0.2	P06241,P07948,P12931,Q14738	R-HSA-388809,R-HSA-388829,R-HSA-388833,R-HSA-389532,R-HSA-390329
R-HSA-8985586	"SLIT2:ROBO1 increases RHOA activity"	1	4	0.25	0.07750221577646144	No	0.06014494870152476	2	4	0.5	Q13459	R-HSA-8985591,R-HSA-8985594
R-HSA-163359	"Glucagon signaling in metabolic regulation"	1	34	0.029411764705882353	0.4967668872178882	No	0.15013847098471672	1	34	0.029411764705882353	P22694	R-HSA-111925
R-HSA-5610780	"Degradation of GLI1 by the proteasome"	1	15	0.06666666666666667	0.2611614728437861	No	0.10603013475129192	1	17	0.058823529411764705	P22694	R-HSA-5610741
R-HSA-163358	"PKA-mediated phosphorylation of key metabolic factors"	1	5	0.2	0.09592485262182104	No	0.06773840303626226	3	8	0.375	P22694	R-HSA-163672,R-HSA-163676,R-HSA-163773
R-HSA-5627083	"RHO GTPases regulate CFTR trafficking"	1	3	0.3333333333333333	0.05870602505337896	No	0.05269396224670762	3	3	1.0	Q9HD26	R-HSA-5627071,R-HSA-5627072,R-HSA-5627275
R-HSA-1474290	"Collagen formation"	1	90	0.011111111111111112	0.8384159294125793	No	0.20995625795373835	1	574	0.0017421602787456446	Q15149	R-HSA-2213192
R-HSA-114608	"Platelet degranulation "	15	128	0.1171875	7.225464826454697E-8	Yes	1.3457428239271874E-6	4	129	0.031007751937984496	O15439,P01042,P02671,P02751,P02765,P02768,P07996,P08567,P18206,P21333,Q8WZ42,Q96C24,Q9NXH8,Q9UNF1,Q9Y490	R-HSA-429157,R-HSA-481007,R-HSA-481044,R-HSA-482772
R-HSA-8964043	"Plasma lipoprotein clearance"	1	33	0.030303030303030304	0.4864829830056242	No	0.14823305617144786	13	34	0.38235294117647056	P04114	R-HSA-171059,R-HSA-171106,R-HSA-171122,R-HSA-171141,R-HSA-174624,R-HSA-174657,R-HSA-174706,R-HSA-174808,R-HSA-8854408,R-HSA-8854462,R-HSA-8865667,R-HSA-8933258,R-HSA-8933292
R-HSA-198203	"PI3K/AKT activation"	1	9	0.1111111111111111	0.16602546966581366	No	0.08649578664407774	4	11	0.36363636363636365	Q9Y4H2	R-HSA-198211,R-HSA-198266,R-HSA-198295,R-HSA-198315
R-HSA-114604	"GPVI-mediated activation cascade"	4	33	0.12121212121212122	0.004731637705291392	Yes	0.00979186136233913	5	42	0.11904761904761904	O43561,P06241,P07948,P30273	R-HSA-114600,R-HSA-139842,R-HSA-434836,R-HSA-453183,R-HSA-453200
R-HSA-8964041	"LDL remodeling"	1	4	0.25	0.07750221577646144	No	0.061099630426945786	2	4	0.5	P04114	R-HSA-176879,R-HSA-266350
R-HSA-198323	"AKT phosphorylates targets in the cytosol"	2	14	0.14285714285714285	0.032978709385190874	Yes	0.04129266973439866	1	25	0.04	P49840,P49841	R-HSA-198371
R-HSA-3371453	"Regulation of HSF1-mediated heat shock response"	1	70	0.014285714285714285	0.7573874052750581	No	0.19356899380100112	1	80	0.0125	P49841	R-HSA-3371435
R-HSA-199418	"Negative regulation of the PI3K/AKT network"	4	103	0.038834951456310676	0.1561296870275023	No	0.08368101930610736	2	135	0.014814814814814815	P06241,P12931,Q14738,Q9Y4H2	R-HSA-2316434,R-HSA-8857925
R-HSA-156842	"Eukaryotic Translation Elongation"	1	95	0.010526315789473684	0.8540461221607561	No	0.21244219065434503	2	95	0.021052631578947368	P24534	R-HSA-156910,R-HSA-156913
R-HSA-373076	"Class A/1 (Rhodopsin-like receptors)"	3	324	0.009259259259259259	0.9602136017227882	No	0.2263794725580624	3	325	0.009230769230769232	P01042,P21731,P25116	R-HSA-374331,R-HSA-389463,R-HSA-391939
R-HSA-3371571	"HSF1-dependent transactivation"	1	22	0.045454545454545456	0.3585834767133742	No	0.12425334425649479	1	25	0.04	P07900	R-HSA-5324617
R-HSA-434316	"Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion"	2	8	0.25	0.011647407762666928	Yes	0.01949959277120643	2	8	0.25	Q00722,Q01970	R-HSA-399998,R-HSA-400023
R-HSA-901042	"Calnexin/calreticulin cycle"	1	24	0.041666666666666664	0.3839912291978749	No	0.1297385332210507	3	24	0.125	P27824	R-HSA-535717,R-HSA-548890,R-HSA-901047
R-HSA-983705	"Signaling by the B Cell Receptor (BCR)"	7	126	0.05555555555555555	0.01472698663541927	Yes	0.02262186606883991	10	136	0.07352941176470588	O95644,P07948,P16333,Q13586,Q14643,Q96D31,Q9UN19	R-HSA-1112666,R-HSA-1168376,R-HSA-169680,R-HSA-169683,R-HSA-2025890,R-HSA-2089927,R-HSA-2089943,R-HSA-434700,R-HSA-434798,R-HSA-5690702
R-HSA-8964038	"LDL clearance"	1	19	0.05263157894736842	0.31850356185335726	No	0.11603185994168762	6	19	0.3157894736842105	P04114	R-HSA-171059,R-HSA-171106,R-HSA-171122,R-HSA-171141,R-HSA-8865667,R-HSA-8933258
R-HSA-400685	"Sema4D in semaphorin signaling"	3	24	0.125	0.013070464033656082	Yes	0.02094085097865329	4	29	0.13793103448275862	P35579,P53667,Q9NRY4	R-HSA-416559,R-HSA-416562,R-HSA-419087,R-HSA-419197
R-HSA-421270	"Cell-cell junction organization"	1	63	0.015873015873015872	0.7203519903706744	No	0.1860181049657374	1	63	0.015873015873015872	O00501	R-HSA-420019
R-HSA-2559583	"Cellular Senescence"	3	151	0.019867549668874173	0.5884607801149003	No	0.16358331387522415	1	187	0.0053475935828877	O95819,Q8N4C8,Q9UKE5	R-HSA-3225851
R-HSA-400451	"Free fatty acids regulate insulin secretion"	2	8	0.25	0.011647407762666928	Yes	0.019282930629304137	2	8	0.25	Q00722,Q01970	R-HSA-399998,R-HSA-400023
R-HSA-2454202	"Fc epsilon receptor (FCERI) signaling"	7	156	0.04487179487179487	0.04012506897519674	Yes	0.044286187239291216	32	193	0.16580310880829016	O43561,O95644,P06241,P07948,Q14643,Q7LDG7,Q9GZY6	R-HSA-169680,R-HSA-169683,R-HSA-2396561,R-HSA-2396599,R-HSA-2396606,R-HSA-2424477,R-HSA-2454208,R-HSA-2454239,R-HSA-2454240,R-HSA-2730833,R-HSA-2730837,R-HSA-2730840,R-HSA-2730841,R-HSA-2730842,R-HSA-2730843,R-HSA-2730847,R-HSA-2730848,R-HSA-2730851,R-HSA-2730856,R-HSA-2730858,R-HSA-2730860,R-HSA-2730862,R-HSA-2730867,R-HSA-2730870,R-HSA-2730871,R-HSA-2730882,R-HSA-2730884,R-HSA-2730885,R-HSA-2730886,R-HSA-2730888,R-HSA-2730889,R-HSA-2730892
R-HSA-5683057	"MAPK family signaling cascades"	17	228	0.07456140350877193	4.805373929550605E-6	Yes	3.768424818437053E-5	25	295	0.0847457627118644	O43561,P02671,P02751,P06241,P12931,P18206,P22694,P27448,P49407,P52333,Q01082,Q02750,Q14738,Q8IVT5,Q9Y490,Q9Y4G8,Q9Y4H2	R-HSA-109857,R-HSA-109860,R-HSA-112342,R-HSA-5672948,R-HSA-5672950,R-HSA-5672954,R-HSA-5672957,R-HSA-5672958,R-HSA-5672961,R-HSA-5672965,R-HSA-5672966,R-HSA-5672969,R-HSA-5672972,R-HSA-5672973,R-HSA-5672978,R-HSA-5672980,R-HSA-5674019,R-HSA-5674132,R-HSA-5674366,R-HSA-5674373,R-HSA-5674496,R-HSA-5675417,R-HSA-5675431,R-HSA-5675433,R-HSA-5687088
R-HSA-180746	"Nuclear import of Rev protein"	1	33	0.030303030303030304	0.4864829830056242	No	0.14853681243409428	5	36	0.1388888888888889	P06748	R-HSA-180710,R-HSA-180725,R-HSA-180728,R-HSA-180732,R-HSA-180736
R-HSA-2559580	"Oxidative Stress Induced Senescence"	3	93	0.03225806451612903	0.2894388800602833	No	0.1117264070699021	1	113	0.008849557522123894	O95819,Q8N4C8,Q9UKE5	R-HSA-3225851
R-HSA-5173214	"O-glycosylation of TSR domain-containing proteins"	1	39	0.02564102564102564	0.5451919144669082	No	0.15651945135947845	2	76	0.02631578947368421	P07996	R-HSA-5173005,R-HSA-5173192
R-HSA-5684264	"MAP3K8 (TPL2)-dependent MAPK1/3 activation"	2	16	0.125	0.041969785090825384	Yes	0.045315202742992625	7	22	0.3181818181818182	Q02750,Q8NFZ5	R-HSA-451634,R-HSA-451649,R-HSA-5684248,R-HSA-5684250,R-HSA-5684261,R-HSA-5684267,R-HSA-5684275
R-HSA-72163	"mRNA Splicing - Major Pathway"	2	175	0.011428571428571429	0.8693478043365506	No	0.2144583159704405	7	176	0.03977272727272727	P61978,Q15365	R-HSA-156661,R-HSA-72107,R-HSA-72124,R-HSA-72127,R-HSA-72130,R-HSA-72139,R-HSA-72143
R-HSA-112412	"SOS-mediated signalling"	1	7	0.14285714285714285	0.13167887384714883	No	0.07664121954384834	2	7	0.2857142857142857	Q9Y4H2	R-HSA-109817,R-HSA-74736
R-HSA-5663205	"Infectious disease"	9	244	0.036885245901639344	0.06069507492447157	No	0.051974518182449796	14	262	0.05343511450381679	O75351,P06241,P06748,P07900,P27824,P42566,Q02750,Q6VY07,Q99961	R-HSA-169921,R-HSA-180710,R-HSA-180725,R-HSA-180728,R-HSA-180732,R-HSA-180736,R-HSA-182279,R-HSA-182286,R-HSA-192830,R-HSA-200908,R-HSA-3159232,R-HSA-5211340,R-HSA-8876255,R-HSA-8876262
R-HSA-5663202	"Diseases of signal transduction"	18	241	0.07468879668049792	2.4454628285708324E-6	Yes	2.429159743047027E-5	73	378	0.1931216931216931	P02545,P02671,P02751,P06241,P07900,P12931,P18206,P27448,P49407,P49840,P49841,Q02750,Q32MZ4,Q7Z2W4,Q8IVT5,Q92614,Q9Y490,Q9Y4H2	R-HSA-1169421,R-HSA-1218824,R-HSA-1218833,R-HSA-1220610,R-HSA-1220611,R-HSA-1220612,R-HSA-1220613,R-HSA-1220614,R-HSA-1225947,R-HSA-1225949,R-HSA-1225950,R-HSA-1225951,R-HSA-1225952,R-HSA-1225957,R-HSA-1225960,R-HSA-1225961,R-HSA-1226012,R-HSA-1226014,R-HSA-1226016,R-HSA-1247841,R-HSA-1247842,R-HSA-1247844,R-HSA-1247999,R-HSA-1248002,R-HSA-1248655,R-HSA-1839031,R-HSA-1839039,R-HSA-1839065,R-HSA-1839080,R-HSA-1839091,R-HSA-1839094,R-HSA-1839098,R-HSA-1839100,R-HSA-2399966,R-HSA-2400009,R-HSA-5637764,R-HSA-5637765,R-HSA-5637766,R-HSA-5637770,R-HSA-5637792,R-HSA-5637795,R-HSA-5637796,R-HSA-5637798,R-HSA-5637800,R-HSA-5637801,R-HSA-5637806,R-HSA-5637808,R-HSA-6802910,R-HSA-6802911,R-HSA-6802912,R-HSA-6802914,R-HSA-6802916,R-HSA-6802918,R-HSA-6802919,R-HSA-6802921,R-HSA-6802922,R-HSA-6802924,R-HSA-6802925,R-HSA-6802926,R-HSA-6802927,R-HSA-6802932,R-HSA-6802933,R-HSA-6802934,R-HSA-6802935,R-HSA-6802941,R-HSA-6802942,R-HSA-6802943,R-HSA-6803227,R-HSA-6803230,R-HSA-6803233,R-HSA-6803234,R-HSA-8936676,R-HSA-8936731
R-HSA-3000170	"Syndecan interactions"	1	20	0.05	0.3321330317254113	No	0.11754827013559688	1	20	0.05	P07996	R-HSA-2681675
R-HSA-432040	"Vasopressin regulates renal water homeostasis via Aquaporins"	1	41	0.024390243902439025	0.5632370926876207	No	0.158344012849916	3	42	0.07142857142857142	P22694	R-HSA-111925,R-HSA-432232,R-HSA-8951727
R-HSA-1852241	"Organelle biogenesis and maintenance"	8	233	0.034334763948497854	0.10137801309879779	No	0.06866056341691305	14	247	0.05668016194331984	O75154,P07900,P61006,Q14008,Q8TEP8,Q9NV70,Q9NXR1,Q9ULH1	R-HSA-5617816,R-HSA-5620918,R-HSA-5620921,R-HSA-5623513,R-HSA-5623519,R-HSA-5623521,R-HSA-5623524,R-HSA-5626220,R-HSA-5626223,R-HSA-5626227,R-HSA-5626228,R-HSA-5626681,R-HSA-5626699,R-HSA-5638009
R-HSA-5654726	"Negative regulation of FGFR1 signaling"	1	33	0.030303030303030304	0.4864829830056242	No	0.14884181615572484	1	45	0.022222222222222223	P12931	R-HSA-1295609
R-HSA-2980766	"Nuclear Envelope Breakdown"	2	52	0.038461538461538464	0.2821245497549981	No	0.10947020289972582	6	71	0.08450704225352113	P02545,Q8TD19	R-HSA-2980720,R-HSA-2984220,R-HSA-2984226,R-HSA-2984258,R-HSA-2990880,R-HSA-5244669
R-HSA-3000171	"Non-integrin membrane-ECM interactions"	1	42	0.023809523809523808	0.571990662096593	No	0.16050208785761272	1	42	0.023809523809523808	P07996	R-HSA-2681675
R-HSA-5654727	"Negative regulation of FGFR2 signaling"	1	34	0.029411764705882353	0.4967668872178882	No	0.14953185089992999	1	45	0.022222222222222223	P12931	R-HSA-1295609
R-HSA-72172	"mRNA Splicing"	2	183	0.01092896174863388	0.8850929617299829	No	0.2154883191139991	7	184	0.03804347826086957	P61978,Q15365	R-HSA-156661,R-HSA-72107,R-HSA-72124,R-HSA-72127,R-HSA-72130,R-HSA-72139,R-HSA-72143
R-HSA-2980767	"Activation of NIMA Kinases NEK9, NEK6, NEK7"	1	7	0.14285714285714285	0.13167887384714883	No	0.0784806088129007	4	11	0.36363636363636365	Q8TD19	R-HSA-2980720,R-HSA-2984220,R-HSA-2984226,R-HSA-2984258
R-HSA-8964026	"Chylomicron clearance"	1	5	0.2	0.09592485262182104	No	0.06904735768430598	4	5	0.8	P04114	R-HSA-174624,R-HSA-174657,R-HSA-174706,R-HSA-174808
R-HSA-5339562	"Uptake and actions of bacterial toxins"	1	25	0.04	0.3963169438681271	No	0.13151720408986844	1	29	0.034482758620689655	Q02750	R-HSA-5211340
R-HSA-5673000	"RAF activation"	5	25	0.2	1.7182627533773864E-4	Yes	8.258746782362277E-4	8	34	0.23529411764705882	P12931,P27448,Q02750,Q14738,Q8IVT5	R-HSA-5672948,R-HSA-5672950,R-HSA-5672954,R-HSA-5672957,R-HSA-5672958,R-HSA-5672961,R-HSA-5672966,R-HSA-5672969
R-HSA-5673001	"RAF/MAP kinase cascade"	16	194	0.08247422680412371	2.6333813485379665E-6	Yes	2.4523363808259813E-5	21	237	0.08860759493670886	O43561,P02671,P02751,P06241,P12931,P18206,P27448,P49407,P52333,Q01082,Q02750,Q14738,Q8IVT5,Q9Y490,Q9Y4G8,Q9Y4H2	R-HSA-5672948,R-HSA-5672950,R-HSA-5672954,R-HSA-5672957,R-HSA-5672958,R-HSA-5672961,R-HSA-5672965,R-HSA-5672966,R-HSA-5672969,R-HSA-5672972,R-HSA-5672973,R-HSA-5672978,R-HSA-5672980,R-HSA-5674019,R-HSA-5674132,R-HSA-5674366,R-HSA-5674373,R-HSA-5674496,R-HSA-5675417,R-HSA-5675431,R-HSA-5675433
